popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year
0.8765139999999989,28000000,100654149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",81,Family|Comedy,10/8/14,380,6.2,2014
0.876066,19800000,41296320,This Is Where I Leave You,103,Drama|Comedy,9/10/14,377,6.5,2014
0.8701040000000001,16000000,2429989,The Homesman,122,Western|Drama,5/18/14,150,6.2,2014
0.8058390000000001,8500000,7500000,Big Game,90,Action|Adventure,9/5/14,261,5.2,2014
0.797723,40000000,67347013,Jersey Boys,134,Music|Drama,6/5/14,181,6.7,2014
0.796721,12500000,49002684,About Last Night,100,Comedy|Romance,2/14/14,165,5.8,2014
0.7863979999999989,25000000,38307627,Million Dollar Arm,124,Drama,5/9/14,182,6.6,2014
0.778247,5500000,5483299,Wish I Was Here,120,Drama|Comedy,1/18/14,192,6.3,2014
0.777096,6700000,1430655,Infinitely Polar Bear,87,Comedy|Drama,1/18/14,76,7.0,2014
0.757089,13300000,5380251,Under the Skin,108,Thriller|Science Fiction|Drama,3/14/14,704,6.0,2014
0.7517729999999989,6000000,3485127,Veronica Mars,107,Comedy|Drama|Crime,3/13/14,323,6.3,2014
0.740796,22000000,67800064,Son of God,138,Drama,2/28/14,61,5.8,2014
0.728025,6000000,15071,Barefoot,90,Comedy|Drama|Romance,2/2/14,129,6.5,2014
0.72546,3500000,5155325,Justice League: War,79,Animation,2/2/14,141,7.0,2014
0.722877,8500000,770706,The Zero Theorem,107,Drama|Fantasy|Science Fiction,1/2/14,232,5.7,2014
0.714661,15000000,30127963,When the Game Stands Tall,115,Drama,8/22/14,94,6.2,2014
0.688179,2000000,48390,Decoding Annie Parker,91,Drama,5/2/14,23,5.2,2014
0.667732,200000,17834867,The Quiet Ones,98,Horror,4/1/14,147,5.1,2014
0.660405,15000000,31554855,A Most Wanted Man,121,Thriller,7/25/14,393,6.3,2014
0.646336999999999,6500000,13865435,The Pyramid,89,Horror,12/4/14,234,4.7,2014
0.6352140000000001,6600000,1554000,Clouds of Sils Maria,124,Drama,8/20/14,173,6.8,2014
0.632047999999999,5000000,2450846,Kill the Messenger,112,Thriller|Crime|Drama|Mystery,10/9/14,247,6.5,2014
0.615729,1000000,9318,Honeymoon,87,Horror,9/12/14,137,5.3,2014
0.602735,2000000,4635300,Locke,85,Drama|Thriller,4/10/14,480,6.8,2014
0.599079,36000000,52424533,Dolphin Tale 2,107,Family|Drama,9/12/14,63,6.8,2014
0.590256999999999,1000000,26501323,The Woman in Black 2: Angel of Death,90,Thriller|Horror|Drama,12/30/14,270,4.9,2014
0.574398,50000000,80383113,Muppets Most Wanted,112,Comedy|Adventure|Crime|Family,3/20/14,222,6.2,2014
0.5594720000000001,2800000,1826705,Tusk,102,Comedy|Drama|Horror,9/19/14,206,4.9,2014
0.548656,6000000,1020921,5 Flights Up,92,Drama,9/5/14,56,5.9,2014
0.540852,12000000,101332962,Heaven is for Real,99,Drama,4/16/14,159,6.1,2014
0.49583999999999995,70000000,61279452,The Legend of Hercules,99,Action|Adventure,1/10/14,399,4.4,2014
0.485296,30000000,25312387,And So It Goes,94,Comedy|Drama|Romance,7/20/14,111,5.7,2014
0.47065100000000004,2400000,88273,Life After Beth,90,Romance|Comedy|Horror,8/15/14,141,4.8,2014
0.44645799999999997,5500000,5000000,Miss Julie,120,Drama,9/7/14,15,5.4,2014
0.407983,6000000,32251,Song One,86,Drama,1/20/14,58,5.7,2014
0.403579,1000000,395000,A Girl Walks Home Alone at Night,99,Horror|Romance,1/19/14,146,7.0,2014
0.40115300000000004,318000,121179,Afflicted,85,Horror|Thriller,4/4/14,142,6.1,2014
0.39860100000000004,7000000,14618727,Beyond the Lights,116,Drama,9/10/14,95,6.9,2014
0.386307,5000000,10429707,Moms' Night Out,98,Comedy,3/25/14,92,5.7,2014
0.382434,13000000,45300000,Earth to Echo,89,Family|Adventure|Science Fiction,7/2/14,223,5.7,2014
0.350612,25000000,39171130,The Gambler,111,Thriller|Crime|Drama,12/25/14,405,5.6,2014
0.34162,12700000,3430018,The Grand Seduction,112,Comedy,5/30/14,63,6.7,2014
0.340308,4000000,2365467,Joe,118,Drama,4/10/14,207,6.5,2014
0.318941,500000,15000000,Parts Per Billion,139,Science Fiction,3/25/14,14,4.8,2014
0.317225,5000000,75143,Better Living Through Chemistry,91,Drama|Comedy,3/14/14,60,5.9,2014
0.300442,17000000,29789000,God's Not Dead,113,Drama,3/21/14,146,6.1,2014
0.283225,7000000,36433975,Devil's Due,89,Horror,1/8/14,164,4.5,2014
0.751476,5000000,4013786,My Old Lady,107,Romance|Comedy|Drama,9/9/14,65,6.0,2014
0.19104000000000002,8000000,53086,Aloft,112,Drama,2/12/14,20,5.1,2014
0.151591,5900000,23000000,Mrs. Brown's Boys D'Movie,94,Comedy,6/27/14,20,5.2,2014
12.037933,11000000,775398007,Star Wars,121,Adventure|Action|Science Fiction,3/20/77,4428,7.9,1977
2.379469,14000000,185438673,The Spy Who Loved Me,125,Adventure|Action|Thriller,7/7/77,279,6.2,1977
1.719385,1200000,71215869,The Rescuers,78,Fantasy|Family|Animation|Adventure,6/22/77,332,6.6,1977
1.179653,4000000,38251425,Annie Hall,93,Comedy|Drama|Romance,4/19/77,493,7.6,1977
1.104816,20000000,303788635,Close Encounters of the Third Kind,135,Science Fiction|Drama,11/16/77,600,7.0,1977
1.048838,22000000,50750000,A Bridge Too Far,175,Drama|History|War,6/15/77,109,6.4,1977
0.75125,3500000,16000000,Sinbad and the Eye of the Tiger,113,Action|Adventure|Family|Fantasy|Science Fiction,7/15/77,15,5.9,1977
0.602862,3500000,237113184,Saturday Night Fever,118,Drama|Music,12/16/77,192,6.3,1977
0.560826,3400000,31063038,High Anxiety,94,Comedy|Music,12/25/77,29,6.2,1977
0.49548000000000003,5500000,26414658,The Gauntlet,109,Drama|Action|Crime|Thriller,12/21/77,45,6.7,1977
0.375967,14000000,30749142,Exorcist II: The Heretic,118,Horror|Thriller|Fantasy,6/17/77,56,4.6,1977
0.373131,6000000,30000000,Airport '77,114,Action|Adventure|Drama|Thriller,3/11/77,25,5.7,1977
0.331417,10000,7000000,Eraserhead,89,Science Fiction|Fantasy|Horror|Drama,3/19/77,194,7.1,1977
0.22879699999999997,6000000,14717854,Orca: The Killer Whale,92,Drama|Adventure|Horror,7/22/77,25,5.0,1977
0.219941,22000000,12000000,Sorcerer,121,Action|Thriller|Adventure,6/24/77,48,7.4,1977
0.19154100000000002,810000,1258000,The Last Wave,106,Drama|Thriller|Mystery,1/1/77,12,5.8,1977
0.164123,500000,17000000,Kingdom of the Spiders,97,Horror|Science Fiction,8/24/77,16,5.7,1977
0.17565699999999898,1200000,9000000,Wizards,80,Animation|Fantasy|Science Fiction,2/9/77,26,6.0,1977
0.137351,230000,25000000,The Hills Have Eyes,89,Horror,7/22/77,57,6.0,1977
9.432768,237000000,2781505847,Avatar,162,Action|Adventure|Fantasy|Science Fiction,12/10/09,8458,7.1,2009
6.098027,70000000,319131050,Inglourious Basterds,153,Drama|Action|Thriller|War,8/18/09,3969,7.7,2009
5.806897,35000000,91327197,Underworld: Rise of the Lycans,92,Fantasy|Action|Adventure|Science Fiction|Thriller,1/22/09,979,6.2,2009
5.076472,250000000,933959197,Harry Potter and the Half-Blood Prince,153,Adventure|Fantasy|Family,7/7/09,3220,7.3,2009
4.9089019999999906,175000000,731342744,Up,96,Animation|Comedy|Family|Adventure,5/13/09,4225,7.6,2009
3.82957,150000000,385680446,Star Trek,127,Science Fiction|Action|Adventure,5/6/09,3417,7.3,2009
3.7896330000000003,200000000,371353001,Terminator Salvation,115,Drama|Action|Thriller|Science Fiction,5/20/09,1670,5.8,2009
3.7449559999999997,30000000,210819611,District 9,112,Action|Thriller|Science Fiction,8/5/09,2141,7.1,2009
3.4315589999999996,90000000,524028679,Sherlock Holmes,128,Adventure|Drama|Action|Comedy|Thriller,1/7/09,4118,6.9,2009
3.244139,7500000,60722734,(500) Days of Summer,95,Comedy|Drama|Romance,7/17/09,1778,7.3,2009
3.1549139999999998,90000000,886686817,Ice Age: Dawn of the Dinosaurs,94,Animation|Comedy|Family|Adventure,6/29/09,1392,6.4,2009
3.15306,35000000,459270619,The Hangover,100,Comedy,6/5/09,4134,7.1,2009
3.038063,130000000,185258983,Watchmen,162,Action|Mystery|Science Fiction,3/5/09,1751,6.8,2009
2.9797860000000003,200000000,769653595,2012,158,Action|Adventure|Science Fiction,10/10/09,3533,5.6,2009
2.8464650000000002,30000000,48428063,9,79,Action|Adventure|Animation|Science Fiction|Thriller,8/19/09,851,6.5,2009
2.8415619999999997,150000000,356613439,Angels & Demons,138,Thriller|Mystery,5/13/09,1275,6.3,2009
2.463982,105000000,267045765,The Princess and the Frog,97,Romance|Family|Animation|Music,12/8/09,706,6.5,2009
2.367474,29000000,309208309,The Blind Side,129,Drama,11/20/09,1078,7.1,2009
2.041804,23600000,102391382,Zombieland,88,Comedy|Horror,10/7/09,2165,7.1,2009
1.971027,50000000,709827462,The Twilight Saga: New Moon,130,Adventure|Fantasy|Drama|Romance,3/15/09,1388,5.6,2009
1.926432,40000000,177259441,He's Just Not That Into You,129,Comedy|Romance|Drama,2/6/09,612,6.0,2009
1.906998,175000000,302469017,G.I. Joe: The Rise of Cobra,118,Adventure|Action|Thriller|Science Fiction,8/4/09,1470,5.7,2009
1.895894,40000000,317375031,The Proposal,108,Comedy|Romance|Drama,6/1/09,1084,6.7,2009
1.860267,38000000,205298907,The Ugly Truth,96,Comedy|Romance,7/24/09,584,6.3,2009
1.849649,100000000,242988466,Cloudy with a Chance of Meatballs,90,Animation|Comedy|Family,9/17/09,1116,6.4,2009
1.826169,40000000,46471023,Fantastic Mr. Fox,87,Adventure|Animation|Comedy|Family,10/23/09,711,7.5,2009
1.75384,60000000,124596398,Coraline,100,Animation|Family,2/5/09,711,7.1,2009
1.752134,150000000,413106170,Night at the Museum: Battle of the Smithsonian,105,Adventure|Fantasy|Action|Comedy|Family,5/20/09,1108,5.9,2009
1.732516,20000000,136267476,17 Again,102,Comedy,3/11/09,765,6.0,2009
1.7148869999999898,200000000,325233863,A Christmas Carol,96,Animation|Drama,11/4/09,619,6.6,2009
1.6738790000000001,65000000,93525586,The Lovely Bones,136,Fantasy|Drama,12/26/09,600,6.6,2009
1.6417389999999898,26000000,183293131,Paul Blart: Mall Cop,91,Action|Adventure|Comedy|Family,1/15/09,510,5.4,2009
1.575231,16000000,47801389,Hachi: A Dog's Tale,93,Drama|Family,6/13/09,976,7.7,2009
1.542135,53000000,126690726,Law Abiding Citizen,109,Drama|Crime|Thriller,10/15/09,900,7.2,2009
1.5352780000000001,30000000,33333531,The Box,115,Thriller|Science Fiction,9/17/09,296,5.3,2009
1.487114,20000000,34560577,Crank: High Voltage,96,Action|Thriller|Crime,4/16/09,560,5.9,2009
1.453639,33000000,20645327,Pandorum,108,Action|Horror|Mystery|Science Fiction|Thriller,9/8/09,406,6.2,2009
1.398364,30000000,90842646,Drag Me to Hell,99,Horror|Thriller,3/15/09,498,6.1,2009
1.357091,50000000,155446362,Knowing,121,Action|Adventure|Drama|Mystery|Science Fiction,3/19/09,817,5.7,2009
1.3282180000000001,5000000,9760104,Moon,97,Science Fiction|Drama,6/12/09,1027,7.4,2009
1.324927,150000000,292817841,G-Force,88,Fantasy|Action|Adventure|Family|Comedy,7/21/09,340,5.1,2009
1.30199,100000000,150166126,The Taking of Pelham 1 2 3,106,Thriller|Drama|Crime,6/11/09,551,6.1,2009
1.297769,18500000,31912793,The Invention of Lying,100,Comedy|Romance|Fantasy,9/13/09,305,5.8,2009
1.290519,40000000,108332743,Confessions of a Shopaholic,104,Comedy|Romance,2/5/09,445,6.0,2009
1.267182,50000000,40828540,Gamer,95,Action|Thriller|Science Fiction,9/3/09,484,5.6,2009
1.26001,47000000,3547209,Mr. Nobody,141,Science Fiction|Drama|Romance|Fantasy,9/11/09,827,7.8,2009
1.232312,70000000,171844840,Couples Retreat,113,Comedy|Romance,9/19/09,372,5.3,2009
1.223786,26000000,43318349,Brothers,104,Drama|Thriller|War,1/27/09,381,6.7,2009
1.2186569999999999,32000000,27635305,The Road,111,Adventure|Drama,11/25/09,600,6.7,2009
1.19445499999999,175000000,381509870,Monsters vs Aliens,94,Animation|Family|Adventure|Science Fiction,3/19/09,932,6.0,2009
1.159118,3000000,2357852,Fish Tank,123,Drama,5/14/09,124,6.6,2009
1.14937,40000000,129540499,Julie & Julia,123,Romance|Drama,8/6/09,341,6.5,2009
1.145724,15000000,8459458,Chloe,96,Drama|Thriller|Mystery,3/25/09,297,5.9,2009
1.138277,80000000,214104620,Public Enemies,140,History|Crime|Drama,7/1/09,853,6.5,2009
1.104112,16000000,31556061,Jennifer's Body,100,Comedy|Horror,9/18/09,441,5.2,2009
1.0990030000000002,20000000,41596251,Orphan,123,Horror|Thriller|Mystery,7/24/09,707,6.5,2009
1.085541,15000000,40105542,All About Steve,99,Comedy,9/4/09,192,4.6,2009
1.083957,40000000,186167139,The Final Destination,82,Horror|Mystery,8/26/09,472,5.5,2009
1.080415,75000000,443140005,Alvin and the Chipmunks: The Squeakquel,88,Comedy|Family|Animation|Fantasy|Music,12/21/09,414,5.3,2009
1.075405,4500000,3606395,After.Life,104,Drama|Horror|Mystery|Thriller,11/7/09,130,5.2,2009
1.074072,30000000,114663461,Bride Wars,89,Comedy,1/9/09,501,5.8,2009
1.065548,10000000,63647833,Precious,110,Drama,11/6/09,205,6.8,2009
1.04373799999999,60000000,87784194,State of Play,127,Action,4/17/09,257,6.6,2009
1.039442,16000000,76514050,The Unborn,87,Horror|Thriller|Mystery,1/9/09,186,4.9,2009
1.037708,14700000,8049666,"New York, I Love You",103,Drama|Comedy|Romance,10/16/09,116,5.6,2009
1.022125,41000000,91636986,"I Love You, Man",105,Comedy,3/20/09,304,6.4,2009
1.01800499999999,22000000,35424826,The Informant!,108,Comedy|Crime|Drama|Thriller,9/18/09,170,6.0,2009
1.0147059999999999,50000000,106303988,Race to Witch Mountain,98,Adventure|Family|Fantasy|Science Fiction|Thriller,3/12/09,308,5.4,2009
0.9992989999999999,27000000,29000000,Case 39,109,Horror|Mystery|Thriller,8/13/09,298,6.0,2009
0.967776,50000000,36348784,The Boat That Rocked,116,Drama|Comedy,4/1/09,392,7.1,2009
0.966959,20000000,51416464,Daybreakers,98,Fantasy|Horror|Action|Thriller|Science Fiction,1/6/09,368,5.9,2009
0.965516,39000000,101229792,The Time Traveler's Wife,107,Drama|Romance|Fantasy,8/14/09,478,6.5,2009
0.9537049999999999,11000000,791867,Antichrist,108,Drama|Horror|Thriller,5/18/09,333,6.2,2009
0.908112,18000000,36133014,Love Happens,109,Drama|Romance,9/18/09,117,5.5,2009
0.9074479999999999,38000000,45465299,Push,111,Action,2/6/09,367,5.8,2009
0.905416,17000000,29536299,Brooklyn's Finest,133,Crime|Drama|Thriller,1/16/09,161,6.1,2009
0.9017299999999999,11000000,68233629,Saw VI,90,Horror|Mystery,10/22/09,379,5.9,2009
0.8942680000000001,35000000,27409889,The Young Victoria,105,Drama|History|Romance,3/4/09,201,6.9,2009
0.884343,7000000,31430334,A Serious Man,105,Comedy|Drama,10/2/09,240,6.4,2009
0.883984,14000000,22852638,A Perfect Getaway,98,Thriller|Mystery|Adventure,6/8/09,185,6.1,2009
0.850476,40000000,12206028,Whiteout,101,Action|Crime|Mystery|Thriller,9/9/09,114,5.2,2009
0.8342,13000000,10652035,I Love You Phillip Morris,98,Comedy|Drama|Romance,1/18/09,311,6.3,2009
0.8305969999999989,13000000,754249,Enter the Void,161,Fantasy|Drama,5/5/09,195,7.1,2009
0.826039,20000000,17280326,12 Rounds,108,Action|Adventure|Drama|Thriller,3/19/09,130,5.9,2009
0.816681,9000000,70000000,3 Idiots,170,Drama|Comedy|Romance,12/23/09,662,7.8,2009
0.8133229999999989,150000000,836297228,Transformers: Revenge of the Fallen,150,Science Fiction|Action|Adventure,6/19/09,2230,6.0,2009
0.811236,24000000,68729358,The Men Who Stare at Goats,93,Comedy|War,10/17/09,435,5.8,2009
0.7967609999999989,40000000,60462347,Ninja Assassin,99,Action|Crime|Thriller,9/29/09,218,6.1,2009
0.790326,20000000,5210988,Bandslam,111,Comedy|Drama|Family|Music,8/6/09,75,5.5,2009
0.7863899999999989,100000000,100086793,Where the Wild Things Are,101,Family|Fantasy,10/16/09,312,6.3,2009
0.786159,85000000,219103655,It's Complicated,121,Comedy|Romance,12/23/09,225,6.2,2009
0.760048,100000000,68688831,Land of the Lost,102,Adventure|Comedy|Science Fiction,6/5/09,220,5.4,2009
0.7563850000000001,60000000,122233971,Invictus,134,Drama|History,12/10/09,675,6.9,2009
0.748763,70000000,104945765,Planet 51,91,Science Fiction|Animation|Family|Comedy|Adventure,11/19/09,354,5.7,2009
0.717595,60000000,62357900,Year One,97,Comedy|Adventure,6/18/09,312,4.5,2009
0.713022,4500000,744816,Life During Wartime,97,Comedy|Drama,10/10/09,11,5.1,2009
0.710966,12000000,1644755,Ondine,111,Drama|Romance,9/14/09,36,6.2,2009
0.694443,15000000,100734718,My Bloody Valentine,101,Mystery|Horror,1/16/09,151,5.3,2009
0.6642,35000000,92219310,Old Dogs,88,Comedy|Family,11/24/09,124,5.2,2009
0.661609,70000000,39041505,Agora,127,Adventure|Drama|History,5/17/09,238,6.6,2009
0.652939,8000000,10629321,The Boondock Saints II: All Saints Day,118,Action|Thriller|Crime,11/24/09,151,5.9,2009
0.643829,25000000,10589102,The Bad Lieutenant: Port of Call - New Orleans,122,Drama|Crime,9/11/09,157,5.8,2009
0.6431640000000001,30000000,61808775,The Imaginarium of Doctor Parnassus,123,Adventure|Fantasy|Mystery,10/1/09,502,6.2,2009
0.642045,20000000,1017401,Horsemen,90,Crime|Drama|Horror|Mystery|Thriller,2/6/09,63,6.0,2009
0.6300680000000001,20000000,22942221,Armored,88,Action|Crime|Drama|Thriller,12/4/09,117,5.6,2009
0.608282,40000000,28169671,Cirque du Freak: The Vampire's Assistant,109,Adventure|Fantasy|Action|Thriller,10/23/09,218,5.5,2009
0.606857,9000000,985117,Leaves of Grass,104,Comedy|Crime|Drama|Thriller,9/13/09,67,5.6,2009
0.60652,7500000,26096852,An Education,100,Drama|Romance,10/29/09,234,6.8,2009
0.604388,75000000,61458982,Funny People,146,Comedy|Drama,7/31/09,213,5.5,2009
0.598075,25000000,163670000,Up in the Air,109,Drama|Romance,9/5/09,751,6.6,2009
0.595489,65000000,44091067,Astro Boy,94,Animation|Action|Family|Science Fiction,10/15/09,284,6.0,2009
0.59517,50000000,60161391,The International,118,Drama|Thriller|Crime,2/3/09,207,5.8,2009
0.582225,14000000,875386,Universal Soldier: Regeneration,97,Adventure|Action|Science Fiction|Thriller,10/1/09,64,5.3,2009
0.580292,85000000,363164265,Fast & Furious,107,Action|Crime|Drama|Thriller,4/2/09,1661,6.4,2009
0.576401,20000000,17436509,Capitalism: A Love Story,120,Documentary,9/6/09,78,6.9,2009
0.565345,15000000,39421467,Halloween II,105,Horror,8/28/09,131,5.2,2009
0.549975,35000000,155545279,Hannah Montana: The Movie,102,Comedy|Drama|Family|Music|Romance,4/10/09,247,5.8,2009
0.544071,15000000,8786375,Banlieue 13 - Ultimatum,101,Action|Thriller|Crime,2/18/09,193,5.9,2009
0.53923,45000000,57881056,Aliens in the Attic,86,Adventure|Comedy|Family|Fantasy|Science Fiction,7/31/09,146,5.1,2009
0.536017,3400000,9444018,The Collector,88,Horror|Thriller,7/9/09,172,6.2,2009
0.534693,3000000,18097,Women in Trouble,92,Comedy|Drama,11/13/09,11,4.5,2009
0.5291600000000001,10000000,42333295,The Fourth Kind,98,Science Fiction|Thriller,11/6/09,244,5.6,2009
0.520419,15000000,5024782,Solitary Man,90,Comedy|Drama|Romance,9/7/09,42,5.7,2009
0.510379,800000,867714,The Disappearance of Alice Creed,100,Crime|Drama|Thriller,9/12/09,74,6.3,2009
0.508705,78146652,60000000,Duplicity,125,Thriller,3/19/09,124,5.5,2009
0.49236599999999997,8500000,4440055,Bright Star,119,Drama|Romance,11/5/09,65,6.3,2009
0.480074,9500000,17164377,Adventureland,107,Comedy,4/3/09,400,6.3,2009
0.47888800000000004,8000000,10848783,Extract,92,Comedy,9/3/09,94,5.8,2009
0.47668699999999997,3500000,44462,Defendor,101,Drama|Action|Comedy|Crime,9/12/09,85,6.3,2009
0.472113,80000000,53825515,Nine,112,Drama|Music|Romance,12/3/09,95,5.0,2009
0.471747,6500000,1521261,The Messenger,113,Drama|History,11/13/09,61,6.9,2009
0.461154,17000000,14899417,Away We Go,98,Drama|Comedy|Romance,6/5/09,103,6.6,2009
0.45893199999999995,17000000,20455276,My Life in Ruins,95,Comedy|Romance,2/6/09,56,5.7,2009
0.457298,30000000,95714875,My Sister's Keeper,109,Drama,6/26/09,354,7.0,2009
0.44710600000000006,60000000,31720158,The Soloist,109,Drama,4/24/09,133,6.5,2009
0.44144399999999995,19000000,91379051,Friday the 13th,97,Horror,2/11/09,275,5.6,2009
0.438147,25000000,1037335,Crossing Over,113,Drama,2/27/09,49,5.8,2009
0.429492,7300000,10329747,Harry Brown,103,Thriller|Crime|Drama|Action,11/11/09,172,6.6,2009
0.427479,80000000,122444772,Surrogates,89,Action|Science Fiction|Thriller,9/24/09,755,5.7,2009
0.426205,50000000,12764201,Street Fighter: The Legend of Chun-Li,97,Action|Adventure|Science Fiction|Thriller,2/27/09,71,4.1,2009
0.424415,35000000,73034460,Hotel for Dogs,100,Comedy|Family,1/16/09,108,5.6,2009
0.415099,20000000,73830340,Obsessed,108,Drama|Thriller,4/24/09,67,5.5,2009
0.41491000000000006,15000000,113221,Tetro,127,Drama|Mystery,6/11/09,19,6.7,2009
0.409005,15000000,16633035,Whip It,111,Drama,9/13/09,214,6.6,2009
0.39561599999999997,45000000,7810000,Solomon Kane,104,Adventure|Fantasy|Action|Science Fiction,9/16/09,230,5.5,2009
0.394989,4000000,143191,Survival of the Dead,90,Horror|Science Fiction,9/9/09,35,4.6,2009
0.391859,150000000,341131793,X-Men Origins: Wolverine,107,Adventure|Action|Thriller|Science Fiction,4/28/09,2784,6.2,2009
0.38802600000000004,4000000,4100000,S. Darko,103,Thriller|Crime|Science Fiction|Mystery,4/28/09,63,3.8,2009
0.37852199999999997,2900000,296557,Black Dynamite,90,Action|Comedy,10/16/09,102,7.4,2009
0.37654299999999996,6000000,6670712,City Island,104,Drama|Comedy,3/6/09,51,6.3,2009
0.37049699999999997,40000000,19258519,Amelia,111,Drama|Adventure|Romance,10/22/09,41,5.3,2009
